Date,Value,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipitation,day_of_week,Day
13-11-2018,14.435,13,42,38.8,34,37,31.3,29,83,74.6,67,21,14.8,5,30.4,30.3,30.2,0.06,1,896
14-11-2018,13.391,14,53,40.5,31,30,26,19,89,60.8,26,14,7.7,0,30.4,30.3,30.2,0,2,897
15-11-2018,11.152,15,60,45.4,31,40,32.8,26,96,66.4,32,6,2.2,0,30.3,30.2,30.1,0,3,898
16-11-2018,9.373,16,69,53.3,38,46,42.2,38,100,71.1,33,9,3.3,0,30.1,30.1,30,0,4,899
17-11-2018,9.415,17,72,59.2,45,56,52.7,45,100,81.5,51,14,6,0,30.1,30,30,0,5,900
18-11-2018,11.203,18,67,57.1,50,60,55.8,50,100,95.8,79,14,8.5,0,30.1,30,30,0,6,901
19-11-2018,10.384,19,51,49.1,46,50,47.9,45,100,95.7,89,14,9.2,5,30.1,30.1,30,0.3,0,902
20-11-2018,9.084,20,62,51.7,44,46,43.1,41,93,74.6,48,17,8,0,30.2,30.2,30.1,0.01,1,903
21-11-2018,11.858,21,61,51.3,42,53,45.6,41,100,82.8,50,9,4.4,0,30.3,30.2,30.1,0,2,904
22-11-2018,9.948,22,66,55,49,51,48.3,44,100,80.8,47,10,4.3,0,30.2,30.1,30,0.18,3,905
23-11-2018,9.362,23,78,62,51,67,58.2,50,100,88,66,12,4.4,0,30,29.8,29.7,0,4,906
24-11-2018,9.534,24,76,60,48,64,54.4,48,100,85.6,38,10,2.9,0,29.8,29.7,29.6,0.01,5,907
25-11-2018,11.13,25,75,66.2,51,67,55.5,34,100,72.4,36,21,11.2,0,30,29.8,29.6,0,6,908
26-11-2018,12.158,26,58,48.3,42,34,32.1,29,70,55,33,18,10.2,0,30.2,30.1,30.1,0,0,909
27-11-2018,11.246,27,62,48,35,41,34.7,29,96,64.6,29,7,3,0,30.2,30.1,30,0,1,910
28-11-2018,10.543,28,69,58.8,42,61,52.3,41,100,80.6,63,14,5.4,0,30,29.9,29.8,0,2,911
29-11-2018,9.499,29,76,70,67,71,67.3,62,100,91.6,74,14,8,3,29.8,29.8,29.7,0,3,912
30-11-2018,9.101,30,79,72.7,69,73,70.2,69,100,92.3,72,18,9.6,3,29.8,29.7,29.5,0.16,4,913
01-12-2018,12.961,1,79,70.7,55,72,55.5,39,93,64.3,24,13,6.6,0,29.6,29.6,29.5,0.01,4,914
02-12-2018,14.204,2,78,62.9,50,50,45.8,40,93,58.4,25,10,5.6,0,29.8,29.7,29.6,0,0,915
03-12-2018,12.558,3,67,56.5,48,46,40.9,38,77,57.8,37,16,10.1,6,30.1,30,29.8,0,0,916
04-12-2018,9.943,4,61,49.8,41,39,37.5,36,86,64.5,41,12,7.8,3,30.3,30.2,30.1,0,3,917
05-12-2018,10.017,5,59,47.8,39,41,35.3,30,89,65.5,33,9,4.7,0,30.4,30.3,30.2,0,5,918
06-12-2018,9.902,6,62,56,44,61,53.5,42,100,91.2,83,12,7.1,0,30.2,30.1,30.1,0,1,919
07-12-2018,9.352,7,75,63.3,54,69,62.4,54,100,96.9,76,21,9.4,0,30.1,30,29.9,0.03,3,920
08-12-2018,11.641,8,55,48.3,44,55,46.9,42,100,95.2,86,15,12.1,8,30.1,29.9,29.8,4.61,6,921
09-12-2018,13.586,9,48,45.2,43,42,41.4,40,93,86.5,80,16,9.6,3,30.2,30.2,30.1,0.09,2,922
10-12-2018,11.788,10,59,46.5,39,40,36.5,31,97,72.2,36,8,4.3,0,30.3,30.3,30.2,0,4,923
11-12-2018,11.819,11,63,48.7,35,48,40.7,35,100,77.9,38,13,5.1,0,30.3,30.2,30.1,0,0,924
12-12-2018,12.006,12,69,62.8,50,60,56,48,93,79.2,68,16,8.6,0,30.1,29.9,29.8,0,2,925
13-12-2018,9.517,13,73,65.5,49,67,58.7,39,100,80.1,52,16,10,3,29.7,29.6,29.6,0.68,3,926
14-12-2018,11.05,14,51,47.7,45,45,43.1,40,97,84.6,71,18,12.7,6,29.9,29.8,29.7,0.01,4,927
15-12-2018,11.211,15,65,53.6,47,46,39.6,35,89,61.6,37,15,8.3,3,30.1,30,30,0,5,928
16-12-2018,13.63,16,66,52.7,40,50,44.7,36,96,75.7,54,6,1.6,0,30.2,30.2,30.1,0,6,929
17-12-2018,11.627,17,70,57,48,54,50.1,43,100,81.2,38,7,2.7,0,30.2,30.1,30.1,0,0,930
18-12-2018,9.419,18,61,54.5,47,57,53,47,100,95.2,83,10,4.5,0,30.1,30,29.9,0,1,931
19-12-2018,9.908,19,58,54.8,50,56,54.2,50,100,97.7,87,9,5.3,0,29.8,29.7,29.6,0.08,2,932
20-12-2018,10.895,20,64,56.8,53,55,44.4,31,100,69.1,33,26,12.4,0,29.9,29.7,29.7,0.07,3,933
21-12-2018,11.061,21,64,52.6,45,39,32.7,28,68,48.6,27,13,7.8,0,30,29.9,29.8,0,4,934
22-12-2018,10.731,22,76,62.4,42,63,52.7,37,93,72.3,45,16,8.4,3,29.9,29.9,29.8,0,5,935
23-12-2018,6.564,23,69,60.3,49,62,50.9,41,100,75.3,36,15,7.7,3,30.2,30.1,29.9,0,6,936
24-12-2018,9.286,24,64,56.8,46,60,50.4,40,100,79.9,56,13,7.6,0,30.2,30.1,30,0,0,937
25-12-2018,10.375,25,71,63.6,60,64,61.9,60,100,94.6,75,16,6.5,0,30,30,30,0,1,938
26-12-2018,10.254,26,70,66,62,69,64.9,61,100,96.3,87,30,20.6,8,29.9,29.8,29.6,0,2,939
27-12-2018,9.455,27,73,61.4,54,70,56.3,47,100,85,47,24,8.3,0,29.8,29.7,29.6,1.3,3,940
28-12-2018,10.061,28,61,53.7,45,46,41.9,40,83,65.7,46,14,9.2,6,30,29.9,29.8,0.4,4,941
29-12-2018,12.392,29,52,49.6,47,43,41.7,39,80,74.4,66,15,11.7,8,30.1,30,30,0,5,942
30-12-2018,13.813,30,49,47.1,45,49,45.4,41,100,94.3,80,12,6.9,0,30,29.9,29.7,0,6,943
31-12-2018,10.859,31,58,49.9,45,51,48.2,45,100,94.3,70,16,5.1,0,29.9,29.8,29.7,0.32,0,944
01-01-2019,10.4,1,65,50.7,40,50,45.5,40,100,84.8,52,16,5,0,30.1,30,29.9,0.03,1,945
02-01-2019,12.23,2,56,52.3,50,54,50.7,48,100,94.4,77,20,10.5,5,30.1,29.9,29.8,0,4,946
03-01-2019,13.451,3,56,48.8,40,56,47.6,37,100,95.7,82,17,8.2,3,29.9,29.9,29.8,1.47,4,947
04-01-2019,11.675,4,61,47.7,37,46,41.5,36,100,80.8,56,12,5.6,0,30,29.9,29.9,0.16,0,948
05-01-2019,15.758,5,72,53.7,38,52,44.5,38,100,77.1,31,8,3.5,0,30.1,30,30,0,2,949
06-01-2019,13.467,6,72,58.9,43,60,54.6,43,100,87.3,61,14,5.6,0,30.1,30,29.9,0,5,950
07-01-2019,9.99,7,74,67.7,61,63,61.1,60,97,80.1,66,12,6.3,3,30,30,29.9,0,0,951
08-01-2019,9.957,8,78,66.1,56,65,61.3,56,100,85.8,56,7,3.4,0,30.2,30.1,30,0,3,952
09-01-2019,8.907,9,64,56.3,45,58,39.9,33,90,57.3,34,17,9.3,0,30.4,30.3,30.2,0,6,953
10-01-2019,9.809,10,61,50.8,40,41,35.5,30,89,59.5,33,9,3.9,0,30.3,30.2,30.1,0,1,954
11-01-2019,9.76,11,66,55.3,43,58,48.5,41,100,79.7,54,21,8.9,0,30.1,30,29.8,0,4,955
12-01-2019,9.588,12,66,59.9,47,62,53.6,37,100,81.9,48,16,8.4,0,30.1,29.9,29.8,0.61,6,956
13-01-2019,12.397,13,59,48.3,41,40,37.8,37,86,68.2,49,14,8,5,30.3,30.2,30.1,0,6,957
14-01-2019,12.872,14,56,45.6,37,39,37.2,34,89,73.8,51,12,6.1,0,30.4,30.3,30.2,0,0,958
15-01-2019,12.968,15,54,48.1,43,45,40.8,38,86,76.2,61,10,4.6,0,30.3,30.2,30.2,0,1,959
16-01-2019,11.409,16,61,55.8,49,60,53.3,46,100,91.8,78,13,8.3,3,30.2,30.1,30.1,0,2,960
17-01-2019,8.96,17,69,61.9,55,63,59.2,55,100,91.4,68,12,5.4,0,30.1,30,30,0.07,3,961
18-01-2019,11.314,18,71,62.3,52,68,61,52,100,95.6,87,15,6.6,0,30,29.9,29.7,0,4,962
19-01-2019,13.295,19,71,54.1,38,67,45,28,100,72.5,50,29,17.5,6,30.2,29.9,29.6,0.5,5,963
20-01-2019,16.168,20,54,40.9,32,36,28.8,25,93,64.1,38,15,6.8,0,30.3,30.2,30.1,0,6,964
21-01-2019,12.462,21,62,50.4,35,53,43.8,33,96,79.5,58,20,9.3,0,30.2,30.1,29.9,0,0,965
22-01-2019,9.369,22,72,66.9,61,66,59.4,52,97,77.5,63,24,13.7,5,29.9,29.8,29.7,0,1,966
23-01-2019,13.104,23,67,43.8,36,66,37.7,29,97,80.6,51,28,14.5,0,30,29.9,29.8,0.72,2,967
24-01-2019,11.99,24,59,44.1,31,36,31,27,100,65,29,10,3.7,0,30.2,30.1,30,0.23,3,968
25-01-2019,13.06,25,61,48,35,41,36.3,31,96,68.2,32,15,5.8,0,30.3,30.2,30.1,0,4,969
26-01-2019,11.29,26,65,52.7,41,54,47.9,40,100,85.6,52,12,5.3,0,30.1,30.1,30,0,5,970
27-01-2019,9.97,27,66,54.4,47,52,46.6,39,100,78.1,40,12,5.1,0,30.1,30,29.9,0.03,6,971
28-01-2019,10.29,28,72,58.1,47,54,48.9,44,100,74.1,41,23,9.1,0,30,29.8,29.7,0,0,972
29-01-2019,12.292,29,52,44.2,37,46,25.1,18,93,49.8,26,21,13.5,0,30.2,30.1,30,0.15,1,973
30-01-2019,12.368,30,50,45.3,39,39,28.4,18,79,54.3,31,14,7.2,0,30.2,30.1,30.1,0,2,974
31-01-2019,11.036,31,58,53.1,46,56,50,39,100,89.5,74,13,8.9,5,30.1,30,30,0,3,975
01-02-2019,8.74,1,69,60.1,55,62,58.5,55,100,94.7,78,16,7,3,30.1,30,30,0.14,2,976
02-02-2019,8.803,2,67,60.2,56,61,58.8,55,100,95.2,79,12,7.3,0,30.1,30,29.9,0.01,5,977
03-02-2019,10.539,3,70,64.9,59,68,64.2,59,100,97.6,90,12,7.7,5,29.9,29.8,29.8,0.05,5,978
04-02-2019,10.38,4,77,70.4,66,70,67.9,66,100,92.4,74,13,5.3,0,29.8,29.8,29.8,0.01,1,979
05-02-2019,9.471,5,77,71.6,68,70,68.9,67,100,91.5,76,13,8,3,29.9,29.8,29.8,0,3,980
06-02-2019,9.852,6,80,74.5,71,71,69.3,67,100,84.7,64,15,11.9,7,29.9,29.8,29.7,0,6,981
07-02-2019,16.586,7,75,63.9,44,70,57.3,32,93,79.9,57,23,14.1,8,30.3,29.9,29.8,0,1,982
08-02-2019,13.26,8,43,39.7,37,33,27.7,25,73,62.5,51,21,15.9,13,30.4,30.4,30.3,0.02,4,983
09-02-2019,14.519,9,45,41.6,38,36,32.1,29,76,69.2,60,14,10,5,30.4,30.3,30.2,0,0,984
10-02-2019,14.185,10,69,58.9,44,64,54.3,37,100,85.1,72,15,9.8,6,30.2,30,29.9,0,2,985
11-02-2019,8.331,11,75,68.7,64,70,67.3,64,100,95.5,71,12,7.9,5,29.9,29.8,29.7,0.1,5,986
12-02-2019,10.07,12,67,60,48,67,45.2,34,100,60.9,30,20,11,6,30.2,30,29.8,0.24,0,987
13-02-2019,11.159,13,65,52.4,38,48,40.1,35,97,66.1,37,17,5.8,0,30.2,30.1,30,0,2,988
14-02-2019,9.254,14,77,63.5,52,61,55.8,50,100,78.3,50,17,7.9,0,29.9,29.8,29.7,0,3,989
15-02-2019,9.339,15,78,68.3,60,66,63.9,60,100,86.5,62,13,6.3,0,29.7,29.7,29.6,0,4,990
16-02-2019,10.539,16,69,63.1,57,67,59.8,53,100,89.3,72,13,5.6,0,29.7,29.6,29.6,0.01,5,991
17-02-2019,8.253,17,70,60.3,50,69,55.9,40,100,86.2,58,20,10.5,3,29.9,29.7,29.5,0.01,6,992
18-02-2019,13.322,18,65,53.8,46,40,36.3,34,74,53.4,33,20,14.5,9,30.1,30,29.9,0.06,0,993
19-02-2019,12.799,19,50,47.9,46,49,44.8,35,100,90.6,57,22,10.9,6,30,29.8,29.7,0,1,994
20-02-2019,10.107,20,65,52,46,47,44.7,43,100,78.8,45,12,8.5,5,29.9,29.8,29.8,0.27,2,995
21-02-2019,10.638,21,54,51.8,50,53,49.9,45,100,93.7,72,13,10,8,29.9,29.8,29.8,0,3,996
22-02-2019,9.2,22,71,61.2,50,71,60.9,50,100,98.9,93,10,6.5,0,29.9,29.8,29.7,0.19,4,997
23-02-2019,8.822,23,77,70.6,61,72,59,29,100,71.5,30,21,10.2,3,30,29.8,29.7,0,5,998
24-02-2019,12.239,24,68,58,49,36,34.1,31,61,42.1,26,14,9.3,5,30.2,30.1,30,0,6,999
25-02-2019,11.015,25,60,53.7,47,53,43.9,33,97,71.7,46,15,9.8,0,30.2,30.1,30.1,0,0,1000
26-02-2019,9.534,26,62,58.4,53,62,58.3,53,100,99.6,97,13,8.3,5,30.1,30,29.9,0.03,1,1001
27-02-2019,9.623,27,70,64.7,60,69,64.7,60,100,99.9,97,9,4.8,0,30,29.9,29.9,0.56,2,1002
28-02-2019,10.262,28,67,51.7,45,67,51.2,44,100,98.4,93,16,9.2,0,30,29.9,29.9,0.03,3,1003
01-03-2019,10.751,1,61,53.1,45,58,50.9,45,100,92.4,80,9,4.8,0,30,29.9,29.9,0.14,3,1004
02-03-2019,10.23,2,72,62.7,55,66,60.5,55,100,92.7,75,10,7,3,30,29.9,29.8,0,6,1005
03-03-2019,12.125,3,64,54.6,43,64,52.4,37,100,92.6,79,23,12,0,30.1,29.9,29.8,0.08,6,1006
04-03-2019,13.856,4,42,37.4,36,36,29.1,23,86,72.7,59,20,14,12,30.3,30.2,30.1,0,2,1007
05-03-2019,13.584,5,50,39.3,30,27,20.7,15,69,49.3,31,17,9.4,3,30.4,30.3,30.3,0,4,1008
06-03-2019,10.573,6,57,46.6,33,43,31.3,24,74,57.3,33,17,8.9,0,30.4,30.3,30.1,0,0,1009
07-03-2019,8.902,7,71,62.3,51,67,59.4,44,100,90.1,77,13,8.2,5,30.1,30,29.9,0,2,1010
08-03-2019,8.517,8,82,74.1,68,71,69.3,67,97,85.5,67,14,9.8,6,29.9,29.8,29.7,0.01,5,1011
09-03-2019,9.035,9,81,74.7,71,70,69.1,67,96,83.6,64,15,9.3,0,29.8,29.7,29.7,0,1,1012
10-03-2019,14.0268,10,82,72.5,66,71,69.1,66,100,89.8,69,14,7,0,29.9,29.9,29.8,0,3,1013
11-03-2019,13.179,11,82,71.7,66,72,68.2,63,100,89.6,67,14,8.6,0,30.1,30,29.9,0,6,1014
12-03-2019,11.97,12,73,67.5,64,69,66.3,63,100,95.7,87,23,12.9,6,30.1,30,29.8,0,1,1015
13-03-2019,16.728,13,74,72.1,63,73,69.5,63,100,91.5,81,25,12.8,0,29.8,29.6,29.5,0,2,1016
14-03-2019,8.193,14,77,70.4,61,72,53.2,36,93,59.8,26,20,11.1,0,30,29.8,29.6,0.38,3,1017
15-03-2019,6.419,15,64,58.1,50,39,33.8,30,52,40.6,28,21,13.6,6,30.2,30.2,30,0,4,1018
16-03-2019,6.34,16,63,56.5,51,43,34.2,30,60,44,31,13,6.8,0,30.3,30.2,30.2,0,5,1019
17-03-2019,10.757,17,64,55.6,50,43,37.6,31,74,53.7,29,10,5.3,0,30.2,30.2,30.1,0,6,1020
18-03-2019,9.141,18,70,57.1,46,43,39.7,35,83,57,29,15,5.9,0,30.2,30.1,30.1,0,0,1021
19-03-2019,10.795,19,72,58.7,47,46,43.3,41,86,60.2,34,16,6.2,0,30.2,30.1,30.1,0,1,1022
20-03-2019,9.183,20,75,61.3,47,50,45.7,39,97,62.5,29,9,2.8,0,30.2,30.1,30,0,2,1023
21-03-2019,9.369122721,21,78,64.4,50,54,44.5,35,100,55.3,21,8,3.2,0,30.1,30.1,30,0,3,1024
22-03-2019,9.44385326,22,81,66,51,58,48.7,42,100,59.4,28,15,5.1,0,30.1,30,29.9,0,4,1025
23-03-2019,9.439673083,23,72,65.1,55,60,58.7,55,100,81.1,64,18,9.4,0,30.1,30,29.9,0,5,1026
24-03-2019,10.92,24,80,69,57,67,64.3,57,100,85.9,62,13,7.3,0,30,30,29.9,0,6,1027
25-03-2019,11.787,25,86,73.1,66,69,64.8,52,97,77,49,14,7.2,0,30.1,30,29.9,0,0,1028
26-03-2019,15.197,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0,1,1029
27-03-2019,14.13,27,75,62.3,50,50,47,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0,2,1030
28-03-2019,8.78,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9,0,30.1,30.1,30,0,3,1031
29-03-2019,9.029,29,79,69.5,60,66,62.6,60,100,80,56,21,10.7,0,30,29.9,29.8,0,4,1032
30-03-2019,14.364,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12,3,30.1,29.9,29.7,0.03,5,1033
31-03-2019,9.685,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0,6,1034
01-04-2019,10.626,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0,4,1035
02-04-2019,10.717,2,71,54.7,38,47,40.6,36,97,65.4,30,14,4.1,0,30.2,30.1,30,0,0,1036
03-04-2019,8.662,3,70,60.6,47,63,54.7,46,97,81.7,65,23,10.3,0,30.1,30,29.9,0,0,1037
04-04-2019,10.053,4,83,72.3,64,73,69,64,100,90.5,63,14,7.7,0,29.9,29.9,29.8,0.34,3,1038
05-04-2019,14.583,5,82,73.3,69,71,69.9,69,100,89.8,65,14,7.2,0,29.9,29.8,29.8,0.01,5,1039
06-04-2019,21.253,6,83,73.6,70,73,71,69,100,92,63,16,11.3,5,29.8,29.8,29.7,0,1,1040
07-04-2019,12.507,7,75,69.3,63,73,68,63,100,95.4,84,18,9.5,0,29.8,29.8,29.6,0.02,3,1041
08-04-2019,13.418,8,82,69.3,63,65,63.1,62,100,82.8,54,18,9.3,0,29.8,29.7,29.6,0.97,6,1042
09-04-2019,16.839,9,89,74,62,64,58.6,49,100,65.6,28,10,3.7,0,29.8,29.8,29.7,0.01,2,1043
10-04-2019,19.159,10,89,75.5,62,65,60.9,55,100,64.9,35,22,11.4,3,29.7,29.6,29.5,0,4,1044
11-04-2019,13.439,11,77,72.3,66,70,65.9,52,100,80.8,60,20,8.5,0,29.7,29.6,29.4,0,0,1045
12-04-2019,13.763,12,72,66.1,60,66,57,48,100,73.4,58,17,10.3,3,29.8,29.7,29.6,0.04,2,1046
13-04-2019,12.237,13,85,71,53,73,65.6,42,100,84.3,57,26,12.2,6,29.7,29.5,29.4,0.15,5,1047
14-04-2019,11.035,14,72,58,48,47,42.4,39,80,58.6,32,22,11.4,0,29.9,29.8,29.7,0.19,6,1048
15-04-2019,8.633,15,79,64.8,49,58,52.5,46,90,67.4,40,17,7.8,0,30,29.9,29.9,0,0,1049
16-04-2019,11.125,16,80,70.5,60,66,62.7,57,90,77.6,54,20,13,5,30,29.9,29.9,0,1,1050
17-04-2019,16.212,17,78,72.6,70,73,70.2,66,100,92.2,79,23,13.9,9,29.9,29.7,29.6,0,2,1051
18-04-2019,14.685,18,76,66.7,60,72,62.9,52,100,88.5,62,26,11.3,5,29.8,29.6,29.5,0.78,3,1052
19-04-2019,8.197,19,74,64.4,56,51,45.6,39,75,53.3,28,28,13.2,5,30,29.9,29.8,0.76,4,1053
20-04-2019,6.815,20,79,64.7,49,53,47,41,93,57.8,31,9,2.8,0,30,29.9,29.9,0,5,1054
21-04-2019,9.011,21,81,68.7,54,63,57.8,52,97,71.4,41,21,11.4,0,29.9,29.9,29.9,0,6,1055
22-04-2019,11.968,22,79,70.8,61,67,63.9,61,100,80.3,58,20,11.8,3,30,29.9,29.9,0,0,1056
23-04-2019,12.68,23,77,71.1,68,70,68.4,67,100,91.4,74,16,8.7,0,30,29.9,29.8,0,1,1057
24-04-2019,12.738,24,79,71.5,66,72,69.1,66,100,92.7,69,24,10.5,0,29.8,29.8,29.6,0.02,2,1058
25-04-2019,16.942,25,84,72,64,71,62.4,57,100,75.4,40,16,8.4,0,29.9,29.7,29.6,0.07,3,1059
26-04-2019,21.125,26,85,73.3,60,63,61.5,60,100,69.2,44,12,4.8,0,30,29.9,29.9,0,4,1060
27-04-2019,16.319,27,84,74.5,65,66,61.8,58,93,66.5,41,20,9.1,0,29.9,29.8,29.8,0,5,1061
28-04-2019,17.471,28,81,72.4,62,68,64.3,62,100,77.2,54,17,9.1,0,29.9,29.8,29.8,0,6,1062
29-04-2019,20.319,29,85,77.5,69,74,70.8,65,93,80.7,57,21,12.8,5,29.9,29.8,29.8,0,0,1063
30-04-2019,23.668,30,87,79.4,77,74,72,68,90,78.7,53,25,16.7,12,29.9,29.8,29.8,0,1,1064
01-05-2019,20.794,1,86,79.5,76,74,71.9,70,87,78,63,21,15.5,10,29.9,29.8,29.8,0,5,1065
02-05-2019,19.174,2,83,74.9,67,73,69.9,65,100,85.1,65,24,10.9,0,30,29.9,29.8,0,1,1066
03-05-2019,14.609,3,77,73.5,69,73,71.3,68,100,92.9,82,21,9.1,0,29.9,29.8,29.7,0.45,1,1067
04-05-2019,18.485,4,86,73.3,66,72,67.2,64,100,83.3,51,12,6.8,0,29.8,29.7,29.6,0.88,4,1068
05-05-2019,24.435,5,85,74.5,65,68,65.3,61,100,75,51,12,6.8,0,29.8,29.8,29.7,0,6,1069
06-05-2019,22.863,6,83,74.3,64,69,66.5,64,100,78.4,53,16,7.4,0,29.9,29.8,29.8,0,2,1070
07-05-2019,13.648,7,80,72.7,69,75,71.3,68,100,95.3,81,23,10,0,29.9,29.8,29.8,0,4,1071
08-05-2019,17.027,8,83,77.3,70,78,73.5,67,100,88.2,72,23,11.4,0,29.7,29.6,29.5,1.92,0,1072
09-05-2019,22.777,9,89,78.2,68,78,74.9,68,100,90.1,65,39,10.8,0,29.7,29.7,29.6,0.08,3,1073
10-05-2019,17.649,10,76,70.8,67,70,68.2,66,100,91.6,79,20,8.6,0,29.8,29.8,29.7,3.15,5,1074
11-05-2019,17.127,11,76,71.4,68,72,70.4,67,100,96.8,85,13,6.4,0,29.8,29.7,29.6,0,1,1075
12-05-2019,16.51,12,78,69.8,65,67,63.1,61,100,80.8,58,20,8.5,0,29.8,29.8,29.7,0.4,3,1076
13-05-2019,14.292,13,84,72.1,59,66,61.4,58,100,72.5,42,13,5.8,0,29.9,29.8,29.8,0,0,1077
14-05-2019,17.084,14,85,74.5,65,68,63.8,57,100,72.6,38,20,7.5,0,29.9,29.9,29.8,0,1,1078
15-05-2019,18.936,15,85,75.9,68,69,65.5,63,97,72.4,48,15,6.7,0,29.9,29.9,29.9,0,2,1079
16-05-2019,18.569,16,86,75.4,65,70,65.2,58,100,73.5,40,18,7.2,0,29.9,29.9,29.8,0,3,1080
17-05-2019,21.678,17,86,77.1,66,74,71.5,66,100,83.9,65,23,11.3,0,29.8,29.8,29.7,0,4,1081
18-05-2019,25.141,18,84,80,77,78,75.1,73,94,85.1,72,21,13,8,29.7,29.6,29.6,0,5,1082
19-05-2019,37.577,19,91,82.8,79,78,77.1,76,97,84.1,61,18,9.2,5,29.8,29.7,29.6,0.09,6,1083
20-05-2019,29.705,20,89,82.3,77,77,75.4,73,100,80.7,59,28,16.2,6,29.8,29.7,29.6,0,0,1084
21-05-2019,28.195,21,88,83.1,79,78,74.7,73,88,76.1,63,28,16,9,29.6,29.6,29.5,0,1,1085
22-05-2019,33.152,22,89,83.6,80,77,75.5,73,88,76.9,63,22,17.2,9,29.8,29.7,29.6,0,2,1086
23-05-2019,22.195,23,87,82.3,78,79,75.6,74,90,80.3,67,24,17.5,12,29.9,29.9,29.8,0,3,1087
24-05-2019,11.646,24,88,81.4,76,76,74.2,73,97,79.5,61,20,14.1,0,29.9,29.9,29.9,0,4,1088
25-05-2019,10.353,25,89,81.5,74,76,73.8,70,97,78.5,55,18,11.9,0,30,29.9,29.9,0,5,1089
26-05-2019,10.328,26,89,80.8,72,74,72.6,71,100,77.5,57,18,9.8,0,30,29.9,29.9,0,6,1090
27-05-2019,11.886,27,91,82,74,73,69.7,62,93,68.5,39,18,9.4,0,29.9,29.8,29.7,0,0,1091
28-05-2019,11.927,28,91,83.4,77,76,74.6,73,90,75.5,57,21,12.8,6,29.7,29.7,29.6,0,1,1092
29-05-2019,16.828,29,84,80.2,77,73,71,70,88,74.2,63,12,8,3,29.7,29.7,29.6,0,2,1093
30-05-2019,16.962,30,91,81.3,73,78,74.6,70,97,81.3,57,13,6.8,0,29.8,29.8,29.7,0,3,1094
31-05-2019,12.2,31,92,80.9,73,79,75.3,72,100,84.2,58,15,4.8,0,29.9,29.8,29.8,0.06,4,1095
01-06-2019,14.061,1,94,81.9,71,77,73.3,71,100,77.6,50,12,3.4,0,29.9,29.8,29.7,0.13,6,1096
02-06-2019,38.364,2,96,84.7,74,78,74,69,100,73.2,43,14,4.7,0,29.9,29.8,29.7,0,2,1097
03-06-2019,34.014,3,94,84.1,74,77,72.9,69,100,71.9,47,15,5.3,0,29.9,29.8,29.8,0,2,1098
04-06-2019,28.823,4,93,80.4,73,77,74,72,100,83,52,22,7.6,0,29.9,29.8,29.8,0,5,1099
05-06-2019,26.892,5,79,75.4,73,78,75.1,73,100,99.1,90,25,12.9,5,29.8,29.7,29.6,0.74,0,1100
06-06-2019,28.607,6,94,82,75,75,72.7,67,100,75.8,47,12,5.7,0,29.7,29.6,29.6,1.72,3,1101
07-06-2019,30.06,7,94,83,74,78,72.5,69,94,72.5,47,15,7.7,3,29.6,29.6,29.6,0,5,1102
08-06-2019,36.926,8,94,83.8,73,75,71.8,70,93,69.2,47,12,5.2,0,29.7,29.6,29.6,0,1,1103
09-06-2019,52.045,9,95,84.8,74,76,74.2,72,97,72.3,49,13,5.5,0,29.9,29.8,29.7,0,4,1104
10-06-2019,35.119,10,93,83.4,77,75,73.3,71,88,72.3,54,15,9.4,6,30,30,29.9,0,6,1105
11-06-2019,26.084,11,88,79,73,71,65,61,85,63.4,48,12,7.4,0,30,29.9,29.9,0,2,1106
12-06-2019,28.909,12,90,79.7,70,69,65.1,59,97,64.7,37,8,3.5,0,29.9,29.9,29.8,0.01,4,1107
13-06-2019,30.395,13,91,81,72,70,66.2,61,90,63,40,10,5.8,0,30,29.9,29.9,0,3,1108
14-06-2019,45.307,14,88,81.5,74,74,70.5,67,93,70.5,55,20,9.5,0,29.9,29.9,29.8,0,4,1109
15-06-2019,39.181,15,93,85.3,78,79,75,72,90,72.4,53,15,10.3,5,29.9,29.8,29.8,0,5,1110
16-06-2019,52.857,16,88,78,68,78,74.3,67,100,88.9,63,28,13.3,3,29.9,29.8,29.7,0,6,1111
17-06-2019,21.28,17,89,76.8,68,75,71.3,68,100,84.6,59,12,6.2,0,29.8,29.8,29.7,1.51,0,1112
18-06-2019,33.61,18,93,83.6,74,80,75.9,72,100,79.7,54,10,4.3,0,29.8,29.8,29.7,0,1,1113
19-06-2019,38.805,19,96,86,79,79,77,76,97,75.5,54,14,8.1,5,29.8,29.7,29.6,0,2,1114
20-06-2019,32.62,20,93,85.7,79,79,78.1,75,97,79,59,14,8.7,0,29.8,29.7,29.7,0,3,1115
21-06-2019,35.057,21,93,86.7,82,81,79.3,77,94,79.5,59,18,12,7,29.8,29.8,29.7,0,4,1116
